claim_id,claim_date,sale_id,repair_status
832,18-05-2021,1339,Repaired
833,03-12-2024,3266,Paid
834,03-11-2024,3260,Rejected
835,15-08-2021,2530,Rejected
836,26-01-2020,4279,Pending
837,01-05-2022,2179,Repaired
838,25-02-2022,48,Repaired
839,14-06-2020,1270,Pending
840,20-03-2022,2241,Repaired
841,21-10-2020,3908,Warranty Void
842,31-07-2020,1116,Warranty Void
843,26-01-2021,3922,Warranty Void
844,08-02-2023,757,Rejected
845,31-12-2020,1934,Warranty Void
846,03-05-2021,3440,Pending
847,28-01-2020,2596,Rejected
848,26-02-2022,4217,Pending
849,31-03-2022,2574,Rejected
850,24-02-2022,375,Rejected
851,14-12-2022,4253,Warranty Void
852,29-11-2023,545,Repaired
853,18-05-2021,2106,Warranty Void
854,22-11-2020,2912,Rejected
855,06-01-2024,4143,Warranty Void
856,04-11-2021,1682,Repaired
857,06-07-2020,4356,Pending
858,13-10-2023,3214,Warranty Void
859,17-09-2020,1354,Warranty Void
860,10-01-2024,1156,Paid
861,10-10-2022,2973,Repaired
862,12-07-2022,2461,Repaired
863,21-07-2020,189,Paid
864,20-02-2021,2384,Paid
865,10-11-2022,2582,Warranty Void
866,10-09-2020,2318,Pending
867,05-07-2020,306,Repaired
868,29-11-2020,4849,Pending
869,15-05-2021,2403,Repaired
870,14-03-2024,4072,Rejected
871,26-07-2022,3147,Rejected
872,13-05-2024,888,Paid
873,08-06-2023,1117,Paid
874,09-09-2023,4621,Paid
875,28-08-2023,2795,Paid
876,18-07-2022,1075,Repaired
877,08-08-2024,4126,Rejected
878,14-11-2020,1086,Warranty Void
879,13-08-2022,3506,Rejected
880,21-11-2021,3913,Rejected
881,15-12-2023,3468,Repaired
882,15-12-2023,4888,Paid
883,04-06-2022,2275,Warranty Void
884,24-02-2021,605,Paid
885,21-10-2024,1461,Repaired
886,28-07-2024,1728,Warranty Void
887,19-03-2024,4158,Warranty Void
888,14-08-2020,2494,Warranty Void
889,22-02-2022,1752,Warranty Void
890,05-07-2024,1214,Repaired
891,08-03-2024,4031,Paid
892,15-02-2024,2408,Warranty Void
893,26-01-2024,3776,Paid
894,01-05-2022,1600,Warranty Void
895,21-05-2021,4940,Rejected
896,24-04-2022,75,Paid
897,04-01-2021,4981,Pending
898,25-07-2023,122,Repaired
899,05-02-2020,1320,Paid
900,03-01-2020,802,Paid
901,29-06-2020,3751,Warranty Void
902,22-02-2020,3185,Repaired
903,09-10-2023,922,Rejected
904,30-01-2023,1330,Rejected
905,19-05-2024,1218,Warranty Void
906,17-12-2021,4341,Warranty Void
907,01-03-2024,1124,Paid
908,19-09-2021,3113,Paid
909,07-04-2024,1412,Pending
910,13-10-2022,493,Warranty Void
911,18-09-2022,4208,Pending
912,20-08-2021,3302,Warranty Void
913,04-04-2021,930,Paid
914,22-08-2023,3638,Paid
915,12-08-2023,1874,Pending
916,10-12-2021,1984,Repaired
917,07-06-2021,1368,Warranty Void
918,20-11-2024,2658,Repaired
919,11-03-2024,1584,Rejected
920,25-09-2023,4531,Pending
921,29-11-2022,3862,Rejected
922,27-09-2022,2483,Pending
923,21-11-2021,1539,Rejected
924,22-09-2021,2522,Repaired
925,15-10-2023,362,Warranty Void
926,10-05-2020,4434,Paid
927,04-01-2022,4297,Pending
928,12-12-2023,187,Pending
929,25-06-2021,1360,Rejected
930,07-09-2021,2329,Warranty Void
931,22-11-2022,839,Repaired
932,12-09-2024,4096,Repaired
933,16-08-2023,4432,Repaired
934,14-12-2020,3682,Rejected
935,20-01-2024,4846,Repaired
936,23-06-2024,1472,Paid
937,17-09-2024,1807,Warranty Void
938,23-06-2023,1627,Warranty Void
939,11-04-2023,3744,Rejected
940,11-11-2023,4491,Rejected
941,07-11-2021,2097,Rejected
942,02-10-2021,3198,Warranty Void
943,24-02-2021,1686,Repaired
944,13-02-2020,4484,Paid
945,11-10-2024,3269,Paid
946,11-07-2023,4460,Rejected
947,31-07-2023,2351,Rejected
948,14-01-2021,907,Repaired
949,13-08-2020,3414,Warranty Void
950,29-07-2021,4896,Paid
951,17-03-2024,4589,Paid
952,25-08-2021,1513,Paid
953,03-02-2023,304,Repaired
954,07-07-2021,3947,Warranty Void
955,01-12-2022,2924,Paid
956,19-10-2024,4814,Pending
957,23-05-2021,2743,Rejected
958,30-11-2020,849,Pending
959,15-04-2021,393,Repaired
960,12-01-2023,1027,Pending
961,05-04-2021,1585,Pending
962,13-12-2023,2590,Pending
963,04-05-2023,3510,Repaired
964,29-10-2022,1486,Repaired
965,21-07-2023,2301,Paid
966,02-05-2024,652,Pending
967,26-04-2024,2385,Repaired
968,22-12-2022,2205,Rejected
969,19-01-2021,3196,Pending
970,13-07-2024,1214,Rejected
971,28-11-2023,4259,Paid
972,31-01-2023,4989,Paid
973,07-10-2022,3424,Repaired
974,14-06-2024,2954,Warranty Void
975,17-03-2022,2268,Paid
976,06-08-2023,3833,Rejected
977,13-03-2020,3736,Warranty Void
978,15-06-2024,2028,Repaired
979,12-03-2020,1638,Repaired
980,18-08-2021,4618,Pending
981,17-07-2020,4263,Paid
982,13-08-2021,4768,Repaired
983,17-11-2022,2899,Rejected
984,18-04-2020,1799,Warranty Void
985,17-08-2020,1595,Rejected
986,05-08-2021,2587,Repaired
987,24-06-2021,3179,Warranty Void
988,06-05-2020,2682,Pending
989,15-03-2021,3469,Pending
990,02-04-2023,453,Rejected
991,07-03-2021,1885,Pending
992,30-06-2021,2081,Warranty Void
993,02-01-2020,2149,Paid
994,03-02-2024,264,Warranty Void
995,15-08-2024,37,Pending
996,19-07-2023,3675,Rejected
997,26-12-2024,4904,Warranty Void
998,18-03-2023,1330,Paid
999,24-06-2021,3640,Repaired
1000,24-07-2021,4068,Rejected
1001,31-01-2020,1830,Warranty Void
1002,14-07-2020,202,Warranty Void
1003,17-01-2024,3787,Rejected
1004,16-10-2021,1257,Repaired
1005,12-03-2024,4918,Warranty Void
1006,19-05-2021,4854,Warranty Void
1007,17-10-2021,1822,Repaired
1008,04-01-2024,2534,Warranty Void
1009,23-02-2021,2289,Repaired
1010,03-02-2021,4615,Warranty Void
1011,18-05-2021,3424,Paid
1012,24-12-2021,2711,Rejected
1013,23-12-2023,214,Paid
1014,24-04-2020,4170,Warranty Void
1015,08-12-2020,2406,Pending
1016,12-09-2022,4797,Pending
1017,22-06-2023,2563,Repaired
1018,20-03-2021,4711,Rejected
1019,04-08-2024,3195,Pending
1020,24-09-2023,4311,Rejected
1021,03-12-2024,3075,Warranty Void
1022,21-02-2020,908,Pending
1023,21-06-2021,397,Repaired
1024,07-01-2022,4151,Pending
1025,27-07-2021,2469,Rejected
1026,13-02-2020,4931,Rejected
1027,25-02-2020,2505,Paid
1028,12-07-2023,402,Paid
1029,02-11-2021,2828,Paid
1030,09-05-2023,974,Repaired
1031,02-04-2020,3277,Pending
1032,07-04-2020,478,Pending
1033,27-05-2024,4433,Paid
1034,29-10-2022,328,Paid
1035,18-07-2020,2584,Warranty Void
1036,05-11-2020,4815,Warranty Void
1037,15-06-2023,4869,Pending
1038,01-04-2020,987,Paid
1039,16-10-2024,3115,Paid
1040,17-10-2023,4427,Paid
1041,16-05-2021,3245,Rejected
1042,30-03-2020,4061,Paid
1043,06-01-2022,4629,Pending
1044,30-06-2021,2562,Repaired
1045,09-09-2021,2794,Warranty Void
1046,10-10-2023,636,Paid
1047,18-11-2024,586,Paid
1048,09-08-2023,1915,Warranty Void
1049,12-12-2024,3542,Pending
1050,31-03-2023,2555,Warranty Void
1051,22-11-2024,3617,Repaired
1052,28-01-2021,586,Warranty Void
1053,04-05-2020,220,Repaired
1054,03-10-2023,2393,Repaired
1055,30-12-2023,3336,Pending
1056,16-02-2022,4236,Pending
1057,11-07-2024,319,Repaired
1058,15-01-2020,108,Paid
1059,09-03-2020,1579,Repaired
1060,30-01-2022,2722,Paid
1061,18-11-2024,3585,Rejected
1062,23-11-2024,4099,Repaired
1063,26-07-2023,4453,Repaired
1064,20-12-2021,1412,Rejected
1065,19-05-2024,2391,Rejected
1066,12-01-2024,385,Warranty Void
1067,13-06-2022,1322,Warranty Void
1068,31-01-2021,1065,Warranty Void
1069,13-02-2021,425,Repaired
1070,07-02-2022,4622,Rejected
1071,25-09-2024,4341,Rejected
1072,20-10-2020,4578,Rejected
1073,16-12-2024,1299,Paid
1074,19-08-2020,499,Repaired
1075,12-11-2023,3851,Pending
1076,11-06-2020,427,Pending
1077,23-03-2023,4441,Repaired
1078,17-12-2020,4235,Pending
1079,23-01-2022,3307,Warranty Void
1080,03-08-2020,3745,Paid
1081,06-02-2021,1911,Rejected
1082,24-10-2023,100,Repaired
1083,25-04-2024,2113,Repaired
1084,12-11-2021,4710,Paid
1085,14-12-2021,795,Repaired
1086,15-02-2024,1877,Repaired
1087,25-07-2020,3486,Pending
1088,30-04-2023,4036,Repaired
1089,06-06-2022,4898,Rejected
1090,16-05-2020,596,Warranty Void
1091,09-02-2022,3527,Warranty Void
1092,07-03-2022,4785,Pending
1093,25-04-2022,3561,Rejected
1094,14-08-2023,3651,Rejected
1095,26-01-2023,1611,Paid
1096,13-02-2024,4419,Rejected
1097,11-08-2022,3181,Repaired
1098,04-08-2021,531,Paid
1099,13-11-2021,4145,Rejected
1100,18-11-2023,2583,Pending
1101,20-12-2024,4691,Paid
1102,03-07-2023,4393,Paid
1103,05-11-2023,3240,Pending
1104,02-09-2022,4069,Warranty Void
1105,15-12-2022,4746,Pending
1106,26-09-2021,3654,Paid
1107,19-09-2023,1368,Rejected
1108,13-01-2023,1276,Paid
1109,21-07-2020,320,Repaired
1110,09-10-2024,3914,Repaired
1111,22-06-2020,1297,Repaired
1112,29-07-2023,3878,Warranty Void
1113,05-09-2020,1380,Repaired
1114,15-03-2024,2751,Paid
1115,09-10-2023,2126,Paid
1116,24-01-2022,1471,Repaired
1117,24-04-2020,4564,Warranty Void
1118,30-08-2023,518,Paid
1119,20-04-2021,609,Repaired
1120,13-03-2023,3033,Warranty Void
1121,03-01-2023,4439,Rejected
1122,01-04-2021,122,Paid
1123,03-09-2023,3716,Warranty Void
1124,27-06-2020,1917,Warranty Void
1125,25-10-2022,232,Pending
1126,18-05-2023,1651,Warranty Void
1127,16-07-2022,2160,Rejected
1128,27-08-2022,3385,Paid
1129,04-08-2022,2715,Rejected
1130,29-06-2020,3105,Pending
1131,23-12-2020,321,Paid
1132,21-01-2020,932,Repaired
1133,11-01-2021,1680,Rejected
1134,24-08-2020,1759,Warranty Void
1135,03-03-2020,1420,Paid
1136,26-10-2023,4448,Paid
1137,31-08-2024,4181,Warranty Void
1138,23-12-2023,3029,Repaired
1139,30-08-2022,140,Repaired
1140,11-07-2021,320,Paid
1141,27-06-2020,558,Warranty Void
1142,23-06-2021,1941,Repaired
1143,07-01-2020,1063,Pending
1144,06-10-2021,2383,Warranty Void
1145,01-12-2023,3435,Pending
1146,16-12-2023,4097,Paid
1147,18-08-2023,1996,Rejected
1148,25-08-2023,586,Warranty Void
1149,12-10-2021,3804,Rejected
1150,07-08-2023,3967,Repaired
1151,03-08-2023,1499,Warranty Void
1152,13-08-2023,3536,Paid
1153,08-03-2022,2917,Pending
1154,25-08-2023,1920,Repaired
1155,12-04-2020,3342,Warranty Void
1156,11-07-2021,4235,Rejected
1157,19-09-2020,4730,Warranty Void
1158,09-03-2021,4210,Paid
1159,19-10-2022,4992,Rejected
1160,06-02-2021,2698,Warranty Void
1161,19-02-2024,2513,Warranty Void
1162,06-03-2023,4409,Warranty Void
1163,15-02-2022,844,Warranty Void
1164,20-06-2021,2913,Paid
1165,25-12-2022,3265,Repaired
1166,10-02-2022,3436,Pending
1167,25-08-2023,1623,Paid
1168,16-01-2022,1419,Pending
1169,06-05-2020,2253,Repaired
1170,17-10-2020,2931,Rejected
1171,27-10-2020,880,Rejected
1172,02-12-2024,2679,Rejected
1173,30-04-2020,2898,Rejected
1174,11-10-2021,26,Repaired
1175,08-03-2021,3754,Warranty Void
1176,06-10-2020,4029,Rejected
1177,28-01-2020,2801,Warranty Void
1178,04-09-2023,1198,Pending
1179,15-05-2020,1847,Pending
1180,27-01-2024,4916,Rejected
1181,06-09-2023,4449,Rejected
1182,01-01-2024,3148,Warranty Void
1183,06-10-2020,4791,Repaired
1184,10-11-2021,2626,Warranty Void
1185,02-03-2023,3918,Rejected
1186,03-03-2023,964,Paid
1187,31-08-2020,3250,Repaired
1188,14-05-2020,18,Warranty Void
1189,07-04-2023,2872,Paid
1190,01-04-2020,2657,Rejected
1191,13-12-2024,2842,Warranty Void
1192,20-07-2023,4345,Warranty Void
1193,04-05-2023,2629,Repaired
1194,24-06-2024,4167,Warranty Void
1195,03-04-2023,1153,Pending
1196,29-08-2022,2839,Repaired
1197,08-04-2022,1248,Rejected
1198,19-03-2020,414,Warranty Void
1199,19-08-2021,359,Paid
1200,01-09-2023,3193,Warranty Void
1201,16-11-2024,3614,Paid
1202,06-03-2020,1206,Pending
1203,17-02-2022,1968,Pending
1204,06-06-2021,1833,Paid
1205,10-12-2021,188,Warranty Void
1206,21-03-2020,1586,Repaired
1207,31-01-2021,1735,Paid
1208,01-04-2024,36,Paid
1209,13-09-2021,4451,Rejected
1210,30-06-2021,688,Rejected
1211,17-09-2024,1224,Pending
1212,10-03-2020,3776,Repaired
1213,11-03-2022,2578,Pending
1214,19-12-2020,3862,Warranty Void
1215,17-08-2023,829,Pending
1216,18-12-2021,2125,Repaired
1217,15-06-2020,1292,Warranty Void
1218,04-04-2020,2981,Repaired
1219,30-12-2023,966,Pending
1220,25-06-2021,1070,Repaired
1221,01-08-2021,2596,Paid
1222,09-06-2021,4408,Paid
1223,18-04-2021,1326,Warranty Void
1224,21-08-2020,4201,Rejected
1225,13-05-2022,146,Rejected
1226,25-10-2021,1072,Pending
1227,24-11-2020,1304,Warranty Void
1228,18-11-2022,1392,Warranty Void
1229,17-05-2023,4040,Repaired
1230,20-08-2020,833,Paid
1231,22-10-2024,1984,Warranty Void
1232,14-03-2023,871,Warranty Void
1233,21-07-2022,4528,Pending
1234,06-04-2023,1361,Paid
1235,16-02-2020,4387,Repaired
1236,23-02-2024,620,Warranty Void
1237,14-12-2024,3816,Rejected
1238,15-05-2024,1062,Repaired
1239,11-01-2023,2423,Repaired
1240,21-09-2024,3510,Rejected
1241,15-02-2023,2212,Rejected
1242,11-01-2020,2071,Rejected
1243,21-04-2023,2228,Warranty Void
1244,22-06-2020,3938,Rejected
1245,01-01-2022,1897,Warranty Void
1246,27-07-2023,1590,Warranty Void
1247,05-05-2024,3666,Repaired
1248,15-02-2020,428,Repaired
1249,12-12-2021,3611,Rejected
1250,15-12-2023,655,Rejected
1251,31-01-2024,2506,Pending
1252,23-10-2024,3926,Repaired
1253,21-04-2024,3456,Pending
1254,06-10-2023,3445,Pending
1255,24-06-2022,1554,Repaired
1256,12-05-2022,3004,Repaired
1257,05-09-2022,1166,Repaired
1258,14-03-2024,1428,Rejected
1259,08-02-2022,2968,Pending
1260,31-10-2023,433,Rejected
1261,12-11-2022,1029,Warranty Void
1262,01-01-2020,192,Repaired
1263,08-12-2022,1649,Rejected
1264,22-12-2022,3009,Warranty Void
1265,01-01-2023,3812,Rejected
1266,30-11-2020,4027,Warranty Void
1267,01-06-2020,4149,Repaired
1268,19-05-2023,2377,Rejected
1269,18-01-2024,4786,Warranty Void
1270,16-10-2022,3499,Warranty Void
1271,20-02-2023,408,Pending
1272,11-02-2024,2454,Pending
1273,15-06-2021,4031,Warranty Void
1274,08-07-2021,3219,Warranty Void
1275,07-11-2022,2985,Warranty Void
1276,29-01-2021,4407,Pending
1277,21-06-2023,578,Rejected
1278,20-11-2024,4594,Paid
1279,06-01-2024,4220,Paid
1280,03-07-2023,2238,Pending
1281,21-01-2020,478,Repaired
1282,06-01-2022,90,Pending
1283,13-09-2024,717,Pending
1284,16-07-2021,1099,Warranty Void
1285,04-08-2024,3835,Pending
1286,12-07-2021,4252,Warranty Void
1287,25-03-2024,1504,Pending
1288,29-07-2022,3362,Warranty Void
1289,27-10-2023,3821,Repaired
1290,25-12-2024,1569,Paid
1291,21-08-2021,1467,Repaired
1292,21-02-2023,1667,Pending
1293,14-12-2024,2824,Warranty Void
1294,02-08-2022,1879,Rejected
1295,12-09-2021,2204,Paid
1296,28-09-2023,2632,Rejected
1297,24-09-2021,3005,Warranty Void
1298,26-10-2022,1307,Warranty Void
1299,17-03-2023,2159,Repaired
1300,14-10-2024,722,Warranty Void
1301,12-09-2022,4172,Repaired
1302,29-11-2021,3256,Paid
1303,11-12-2023,3197,Warranty Void
1304,02-07-2022,1037,Rejected
1305,13-05-2023,2246,Warranty Void
1306,06-07-2020,2166,Repaired
1307,03-10-2021,2871,Pending
1308,15-12-2022,797,Rejected
1309,31-01-2024,1237,Warranty Void
1310,31-03-2022,1518,Pending
1311,19-06-2023,421,Pending
1312,09-08-2022,1095,Repaired
1313,07-12-2024,2245,Warranty Void
1314,18-07-2021,3027,Rejected
1315,06-09-2021,4074,Rejected
1316,19-04-2023,3595,Rejected
1317,20-04-2022,1010,Paid
1318,01-02-2020,2635,Pending
1319,24-04-2022,4341,Pending
1320,02-12-2022,2837,Repaired
1321,25-10-2022,563,Rejected
1322,22-07-2024,1165,Pending
1323,23-12-2021,1018,Pending
1324,28-06-2024,2204,Repaired
1325,14-03-2024,2047,Pending
1326,24-05-2022,650,Paid
1327,18-06-2020,1728,Paid
1328,05-12-2024,4174,Pending
1329,18-01-2024,3651,Rejected
1330,24-12-2020,742,Rejected
1331,13-09-2024,2359,Rejected
1332,13-10-2022,2361,Warranty Void
1333,13-05-2021,901,Rejected
1334,26-08-2023,503,Warranty Void
1335,19-10-2024,1131,Repaired
1336,02-05-2020,4465,Warranty Void
1337,21-11-2023,4033,Repaired
1338,15-04-2021,2394,Rejected
1339,04-04-2024,1693,Pending
1340,13-11-2023,2151,Pending
1341,23-12-2022,4604,Rejected
1342,14-07-2022,3574,Warranty Void
1343,16-11-2021,1551,Rejected
1344,09-08-2024,1705,Repaired
1345,04-01-2024,2902,Warranty Void
1346,04-02-2024,2520,Repaired
1347,18-01-2022,908,Paid
1348,28-11-2024,3974,Rejected
1349,28-11-2021,2694,Rejected
1350,07-04-2020,3847,Pending
1351,29-04-2023,2916,Warranty Void
1352,22-10-2024,904,Pending
1353,08-03-2022,3723,Pending
1354,11-11-2024,751,Paid
1355,02-12-2024,918,Warranty Void
1356,28-12-2024,4159,Warranty Void
1357,06-04-2023,2753,Pending
1358,24-01-2021,4861,Paid
1359,18-08-2021,2987,Repaired
1360,17-01-2022,1268,Paid
1361,28-02-2022,401,Pending
1362,01-09-2024,1422,Warranty Void
1363,14-04-2023,166,Repaired
1364,13-11-2024,2733,Warranty Void
1365,10-08-2022,3127,Paid
1366,29-11-2021,3936,Repaired
1367,06-05-2023,1964,Pending
1368,08-05-2021,300,Rejected
1369,01-11-2024,1048,Repaired
1370,01-09-2022,1812,Pending
1371,29-07-2021,1293,Paid
1372,10-11-2024,1828,Rejected
1373,05-10-2021,1000,Repaired
1374,14-01-2022,3227,Warranty Void
1375,05-11-2021,3353,Repaired
1376,02-02-2020,125,Paid
1377,12-12-2021,547,Pending
1378,28-01-2023,3481,Warranty Void
1379,29-06-2022,3427,Warranty Void
1380,27-04-2022,3344,Paid
1381,06-04-2022,4041,Paid
1382,19-10-2022,4686,Warranty Void
1383,10-09-2021,2650,Paid
1384,14-12-2021,764,Warranty Void
1385,19-07-2020,423,Pending
1386,05-04-2021,2793,Rejected
1387,04-12-2023,2902,Warranty Void
1388,09-12-2023,380,Paid
1389,27-04-2023,483,Warranty Void
1390,26-06-2022,1606,Rejected
1391,16-05-2021,89,Pending
1392,01-09-2022,2064,Pending
1393,26-11-2024,1919,Paid
1394,07-05-2024,2148,Warranty Void
1395,08-02-2021,2440,Repaired
1396,13-02-2024,3468,Warranty Void
1397,22-10-2021,2841,Rejected
1398,11-02-2024,191,Paid
1399,29-12-2024,1323,Rejected
1400,25-07-2024,3545,Rejected
1401,25-12-2021,1447,Warranty Void
1402,16-05-2022,4343,Pending
1403,26-10-2021,1389,Paid
1404,26-04-2023,4328,Rejected
1405,25-07-2022,3066,Repaired
1406,07-01-2023,551,Pending
1407,01-04-2024,98,Paid
1408,04-12-2024,340,Rejected
1409,10-09-2024,74,Paid
1410,01-01-2022,2633,Repaired
1411,03-01-2021,2893,Warranty Void
1412,26-01-2020,4722,Paid
1413,24-06-2022,3658,Paid
1414,16-04-2024,1318,Paid
1415,03-12-2020,3141,Paid
1416,17-09-2020,2294,Repaired
1417,14-09-2023,2279,Paid
1418,03-05-2020,762,Paid
1419,13-07-2022,4658,Pending
1420,04-08-2020,1884,Rejected
1421,11-05-2023,2753,Paid
1422,12-01-2020,4433,Pending
1423,22-11-2020,4183,Paid
1424,02-09-2021,1585,Warranty Void
1425,03-04-2024,4708,Pending
1426,28-03-2024,2149,Warranty Void
1427,05-08-2023,457,Pending
1428,24-03-2020,1498,Warranty Void
1429,03-11-2021,4362,Rejected
1430,16-12-2023,2940,Rejected
1431,07-11-2021,2477,Repaired
1432,01-08-2023,423,Pending
1433,24-11-2020,3493,Pending
1434,20-04-2022,1373,Repaired
1435,13-03-2021,865,Repaired
1436,22-01-2021,2258,Pending
1437,02-07-2021,2215,Repaired
1438,21-09-2024,3594,Repaired
1439,09-01-2021,3667,Pending
1440,25-12-2021,256,Rejected
1441,23-04-2024,2946,Pending
1442,13-02-2020,71,Pending
1443,12-12-2022,3171,Warranty Void
1444,28-08-2020,4668,Paid
1445,02-10-2024,3889,Rejected
1446,22-02-2021,3177,Warranty Void
1447,28-01-2023,4943,Warranty Void
1448,24-02-2020,1672,Pending
1449,07-09-2020,4044,Pending
1450,22-03-2022,4165,Warranty Void
1451,04-12-2023,1618,Repaired
1452,18-03-2023,201,Pending
1453,17-06-2020,66,Repaired
1454,03-03-2020,1487,Warranty Void
1455,29-12-2023,928,Repaired
1456,01-03-2021,1137,Repaired
1457,21-10-2021,3196,Pending
1458,27-02-2021,2993,Paid
1459,15-10-2022,4824,Repaired
1460,10-11-2020,888,Pending
1461,17-10-2021,1401,Paid
1462,19-10-2024,473,Warranty Void
1463,25-12-2023,1062,Rejected
1464,08-04-2020,2522,Repaired
1465,19-09-2022,4162,Repaired
1466,24-08-2023,2394,Rejected
1467,23-05-2023,2739,Rejected
1468,06-02-2022,3690,Pending
1469,30-12-2021,3749,Repaired
1470,28-12-2022,2394,Pending
1471,23-09-2020,2620,Repaired
1472,25-06-2023,4996,Pending
1473,31-07-2024,828,Paid
1474,06-05-2024,257,Warranty Void
1475,26-06-2021,3279,Pending
1476,21-11-2024,4093,Rejected
1477,23-09-2021,647,Warranty Void
1478,14-09-2023,1764,Pending
1479,26-07-2023,2330,Paid
1480,11-11-2020,1654,Pending
1481,04-05-2023,1610,Pending
1482,30-10-2023,153,Pending
1483,11-12-2021,3182,Pending
1484,12-04-2024,1798,Pending
1485,30-06-2020,714,Pending
1486,05-12-2021,1015,Rejected
1487,08-05-2023,4971,Pending
1488,14-09-2022,2572,Warranty Void
1489,11-03-2024,3717,Warranty Void
1490,09-10-2024,2453,Paid
1491,05-09-2024,1579,Pending
1492,21-05-2021,718,Warranty Void
