sale_id,sale_date,store_id,product_id,quantity
3554,06-10-2024,27,939,20
3555,29-09-2024,75,609,10
3556,20-05-2024,34,780,7
3557,25-02-2020,77,314,8
3558,28-01-2022,45,596,7
3559,02-02-2021,93,30,6
3560,19-08-2024,100,497,8
3561,06-05-2022,60,325,11
3562,25-06-2023,22,422,15
3563,02-02-2022,67,870,10
3564,25-04-2020,19,253,20
3565,18-02-2023,64,877,8
3566,07-03-2021,1,659,4
3567,16-03-2022,87,116,16
3568,27-04-2022,55,851,17
3569,23-11-2023,68,522,19
3570,19-09-2023,10,139,15
3571,14-01-2020,95,132,13
3572,15-06-2021,54,886,1
3573,17-12-2023,93,762,1
3574,01-02-2020,32,766,20
3575,04-12-2024,41,535,8
3576,02-03-2021,51,891,6
3577,22-05-2022,99,19,9
3578,18-06-2020,43,591,14
3579,15-04-2023,49,654,7
3580,08-08-2021,84,84,16
3581,12-10-2024,60,551,19
3582,03-09-2021,19,579,11
3583,21-08-2024,1,361,1
3584,05-05-2020,76,205,16
3585,03-07-2022,25,177,7
3586,25-01-2021,32,566,11
3587,09-06-2020,32,61,10
3588,06-07-2021,77,805,4
3589,30-09-2020,2,125,9
3590,26-08-2022,22,69,11
3591,13-04-2022,67,358,3
3592,12-10-2022,2,696,19
3593,24-09-2023,32,22,10
3594,01-02-2020,83,609,12
3595,08-10-2020,94,174,4
3596,25-11-2024,56,433,17
3597,11-02-2021,56,74,8
3598,06-10-2022,56,354,18
3599,31-05-2021,68,123,9
3600,30-10-2021,30,791,10
3601,02-01-2024,7,64,7
3602,19-05-2024,68,146,3
3603,04-12-2021,21,662,4
3604,08-05-2023,39,505,10
3605,09-02-2023,98,421,5
3606,22-11-2022,45,747,15
3607,18-07-2023,49,968,14
3608,17-11-2023,85,586,14
3609,13-10-2021,44,610,20
3610,10-08-2024,19,158,20
3611,16-06-2021,31,910,2
3612,09-10-2022,80,41,15
3613,25-05-2020,95,88,12
3614,24-05-2022,70,999,11
3615,22-08-2021,73,817,2
3616,24-10-2021,9,30,14
3617,13-02-2024,36,688,2
3618,27-11-2021,17,118,12
3619,13-10-2022,4,301,3
3620,12-01-2024,79,171,10
3621,26-07-2024,23,608,8
3622,21-04-2021,94,249,19
3623,19-04-2020,84,906,16
3624,27-01-2023,57,848,11
3625,27-05-2022,48,716,9
3626,04-03-2021,11,413,20
3627,04-05-2021,32,537,13
3628,31-05-2023,61,551,11
3629,04-02-2022,29,823,9
3630,19-09-2021,89,620,16
3631,16-08-2023,50,799,1
3632,22-01-2020,68,644,9
3633,11-05-2020,41,521,6
3634,17-02-2022,92,769,20
3635,29-02-2020,47,446,20
3636,02-06-2023,2,820,6
3637,25-07-2020,82,937,20
3638,22-05-2022,53,620,6
3639,22-03-2021,52,517,18
3640,04-08-2024,91,874,16
3641,12-01-2022,12,441,2
3642,03-01-2024,50,608,1
3643,02-10-2022,37,91,19
3644,06-10-2023,36,732,7
3645,18-12-2022,97,197,18
3646,08-12-2022,12,342,10
3647,17-11-2021,10,130,1
3648,14-06-2020,10,538,5
3649,14-09-2020,8,964,7
3650,12-01-2022,76,840,14
3651,21-04-2020,12,688,14
3652,18-06-2023,96,428,16
3653,28-09-2021,50,685,19
3654,14-05-2024,10,225,9
3655,01-07-2024,94,784,2
3656,11-02-2021,13,399,9
3657,09-05-2024,12,551,10
3658,23-10-2024,4,398,9
3659,15-10-2021,28,703,5
3660,16-02-2024,19,831,2
3661,22-04-2022,17,315,3
3662,27-06-2021,8,329,2
3663,19-06-2022,2,524,11
3664,16-10-2024,10,535,7
3665,25-04-2024,70,326,5
3666,22-10-2021,32,573,4
3667,04-05-2020,23,118,11
3668,16-03-2024,16,548,16
3669,26-10-2024,34,486,16
3670,24-12-2023,61,306,3
3671,09-02-2022,11,24,4
3672,05-03-2024,36,506,1
3673,15-11-2022,18,197,8
3674,17-06-2023,5,138,10
3675,20-04-2024,66,880,12
3676,03-11-2021,49,367,19
3677,17-07-2020,70,477,13
3678,04-07-2020,41,178,1
3679,02-08-2024,26,910,16
3680,18-04-2021,3,346,13
3681,09-11-2024,77,628,9
3682,19-09-2020,10,307,19
3683,24-08-2023,27,745,16
3684,27-06-2022,48,953,2
3685,21-09-2023,27,247,5
3686,13-02-2022,19,830,6
3687,13-09-2024,92,680,15
3688,08-07-2020,100,352,19
3689,30-07-2023,59,547,19
3690,15-09-2020,2,67,13
3691,11-02-2023,84,307,8
3692,16-12-2021,77,333,15
3693,27-08-2021,32,783,13
3694,04-03-2023,75,843,12
3695,07-12-2023,51,626,5
3696,05-11-2023,86,119,6
3697,25-05-2021,66,462,15
3698,27-03-2023,47,30,17
3699,25-02-2023,46,500,6
3700,22-10-2021,73,165,4
3701,01-10-2022,36,192,14
3702,16-03-2023,89,822,2
3703,09-01-2022,83,200,6
3704,08-01-2020,1,888,19
3705,18-02-2022,14,858,10
3706,22-06-2022,2,93,9
3707,09-10-2023,23,601,12
3708,02-09-2021,91,194,12
3709,23-09-2023,70,36,16
3710,07-09-2021,85,927,15
3711,30-06-2022,3,207,3
3712,11-06-2020,42,913,18
3713,11-12-2022,30,479,11
3714,15-11-2023,57,835,19
3715,05-11-2020,58,791,20
3716,19-11-2024,70,868,9
3717,14-05-2021,56,768,19
3718,04-08-2023,67,984,13
3719,20-05-2024,2,686,11
3720,10-05-2024,63,520,13
3721,15-05-2021,57,361,15
3722,13-08-2024,6,179,19
3723,12-06-2023,12,487,1
3724,06-11-2020,40,663,4
3725,17-11-2024,45,685,8
3726,13-07-2023,44,587,2
3727,07-12-2020,49,572,20
3728,16-09-2021,74,909,7
3729,20-03-2022,57,919,6
3730,12-04-2021,72,157,20
3731,13-03-2024,91,717,15
3732,21-11-2024,24,659,14
3733,16-10-2023,56,894,8
3734,25-12-2024,16,511,13
3735,19-08-2022,10,360,16
3736,11-12-2024,99,677,15
3737,28-11-2020,18,594,17
3738,29-06-2024,89,502,7
3739,25-06-2024,78,321,17
3740,14-03-2020,41,872,6
3741,19-06-2024,48,873,11
3742,09-10-2020,18,437,16
3743,26-12-2024,74,848,1
3744,02-05-2020,91,344,18
3745,16-08-2021,65,892,12
3746,05-03-2020,72,274,16
3747,13-10-2022,61,141,6
3748,04-11-2020,29,784,13
3749,18-09-2020,1,266,10
3750,05-08-2020,43,177,6
3751,25-05-2021,16,116,14
3752,12-02-2023,28,3,12
3753,30-10-2024,66,499,19
3754,11-07-2023,98,690,15
3755,27-03-2023,93,635,20
3756,28-10-2024,58,773,10
3757,06-06-2024,93,297,7
3758,04-10-2021,81,323,7
3759,03-06-2023,40,771,5
3760,13-06-2024,19,437,2
3761,23-08-2023,86,892,13
3762,08-05-2021,78,85,6
3763,15-07-2020,86,411,16
3764,28-10-2020,36,105,16
3765,28-02-2024,59,111,8
3766,26-12-2020,67,724,18
3767,25-08-2020,100,353,20
3768,13-08-2024,66,968,5
3769,10-01-2021,49,233,19
3770,03-09-2022,50,686,12
3771,15-11-2023,58,823,10
3772,23-07-2020,2,400,6
3773,02-12-2022,47,211,17
3774,14-11-2023,5,324,13
3775,08-12-2020,67,756,16
3776,07-07-2022,63,620,2
3777,26-10-2022,86,157,19
3778,12-06-2021,45,942,10
3779,21-03-2021,2,717,18
3780,23-06-2022,34,846,1
3781,27-10-2022,19,652,14
3782,24-07-2023,11,916,13
3783,29-04-2021,2,688,20
3784,09-09-2023,15,880,7
3785,21-02-2020,70,831,17
3786,25-07-2021,27,531,4
3787,01-01-2023,72,711,11
3788,11-03-2024,77,270,14
3789,08-11-2024,78,634,12
3790,04-10-2023,73,575,13
3791,04-09-2020,48,291,17
3792,17-08-2020,85,363,5
3793,26-01-2024,7,193,11
3794,16-02-2022,58,801,11
3795,30-07-2022,100,421,2
3796,13-01-2020,68,169,1
3797,16-01-2023,74,413,16
3798,14-11-2021,46,363,11
3799,07-08-2023,73,81,5
3800,05-09-2021,3,766,20
3801,16-03-2024,81,654,3
3802,06-02-2024,96,210,18
3803,12-09-2024,6,529,9
3804,02-10-2022,46,934,5
3805,23-07-2022,82,203,4
3806,11-10-2020,27,49,18
3807,26-11-2024,44,713,4
3808,22-01-2020,45,466,20
3809,01-07-2021,22,245,3
3810,08-01-2021,28,913,9
3811,14-02-2021,41,818,11
3812,17-01-2022,35,757,1
3813,04-12-2022,40,523,9
3814,13-12-2023,62,74,17
3815,10-01-2021,43,120,5
3816,21-11-2022,41,142,4
3817,28-07-2022,68,93,20
3818,17-02-2023,90,54,10
3819,05-12-2020,89,959,8
3820,17-07-2024,80,539,10
3821,03-09-2023,74,386,18
3822,11-10-2020,47,350,15
3823,13-07-2021,96,137,7
3824,20-11-2020,23,438,14
3825,27-12-2024,40,876,3
3826,20-08-2021,51,236,13
3827,28-08-2020,54,49,10
3828,16-06-2020,6,782,4
3829,07-08-2020,65,449,14
3830,11-04-2024,21,989,14
3831,01-09-2021,6,188,17
3832,11-04-2021,69,39,19
3833,02-10-2024,58,629,2
3834,22-04-2021,81,736,17
3835,31-07-2021,78,387,12
3836,31-03-2024,68,898,9
3837,31-12-2022,68,412,19
3838,15-07-2024,66,890,18
3839,09-06-2020,30,51,16
3840,15-06-2022,72,882,20
3841,26-07-2024,50,807,8
3842,25-09-2020,88,65,18
3843,18-06-2020,1,244,10
3844,15-04-2024,84,753,14
3845,31-07-2020,95,934,4
3846,31-05-2022,53,953,11
3847,21-12-2020,77,895,1
3848,08-09-2020,55,334,7
3849,08-02-2024,78,660,16
3850,19-03-2020,65,417,6
3851,27-06-2023,29,738,14
3852,16-12-2020,72,30,6
3853,19-02-2023,89,902,1
3854,31-07-2020,91,66,16
3855,16-11-2021,83,984,20
3856,19-10-2024,99,780,1
3857,28-02-2023,45,120,14
3858,20-08-2022,17,246,1
3859,17-06-2021,19,281,13
3860,21-11-2020,51,184,12
3861,09-03-2022,98,447,12
3862,04-05-2024,12,402,11
3863,13-11-2022,66,665,18
3864,23-11-2020,9,614,15
3865,18-02-2020,25,401,12
3866,12-06-2020,56,231,9
3867,23-05-2021,38,699,10
3868,24-11-2023,59,516,13
3869,11-01-2024,100,715,9
3870,12-06-2024,96,560,15
3871,06-10-2020,84,886,6
3872,23-10-2021,50,54,10
3873,21-04-2022,59,667,10
3874,21-05-2022,21,861,8
3875,03-09-2024,73,472,10
3876,15-03-2020,28,666,11
3877,08-02-2021,19,308,1
3878,19-03-2021,88,190,13
3879,30-03-2024,96,872,6
3880,02-01-2024,20,32,3
3881,17-07-2022,58,998,15
3882,02-01-2022,94,311,19
3883,23-01-2023,12,134,11
3884,22-07-2024,92,797,14
3885,12-05-2020,14,213,2
3886,08-07-2023,50,806,1
3887,03-10-2020,12,618,1
3888,21-09-2023,82,829,9
3889,31-03-2020,44,711,1
3890,15-03-2022,81,461,5
3891,22-11-2020,3,222,17
3892,29-05-2023,76,462,5
3893,19-09-2020,69,713,18
3894,28-04-2020,57,79,6
3895,07-06-2023,47,282,10
3896,08-04-2020,56,633,2
3897,01-04-2022,6,524,16
3898,31-12-2022,44,249,14
3899,07-12-2020,42,609,5
3900,20-06-2021,68,645,13
3901,07-08-2022,66,504,4
3902,11-04-2023,94,343,20
3903,01-11-2024,12,343,20
3904,04-09-2022,51,115,2
3905,05-02-2023,19,174,10
3906,26-11-2024,55,247,20
3907,19-07-2024,86,99,20
3908,05-12-2023,62,823,1
3909,27-03-2022,83,382,16
3910,23-06-2022,100,595,9
3911,18-12-2024,1,670,19
3912,26-11-2024,68,259,3
3913,05-02-2022,96,768,13
3914,09-02-2020,53,430,16
3915,12-10-2020,84,73,12
3916,16-06-2024,82,20,10
3917,19-01-2024,14,925,5
3918,21-10-2024,23,773,18
3919,30-09-2023,97,760,5
3920,01-05-2023,72,10,10
3921,02-01-2024,85,613,5
3922,16-02-2023,18,81,1
3923,05-10-2022,70,122,13
3924,25-01-2023,70,847,16
3925,26-03-2023,94,986,12
3926,15-11-2022,64,927,19
3927,30-08-2021,69,332,2
3928,14-10-2022,66,282,7
3929,17-09-2024,70,646,17
3930,28-02-2024,34,826,16
3931,29-03-2024,86,779,12
3932,26-05-2024,5,998,13
3933,18-04-2023,8,527,20
3934,23-05-2022,43,933,7
3935,11-12-2022,9,706,7
3936,01-02-2020,38,801,15
3937,24-12-2021,36,117,18
3938,03-02-2023,85,988,4
3939,02-08-2021,60,566,12
3940,11-08-2022,48,652,18
3941,14-04-2023,99,369,12
3942,06-01-2020,3,477,9
3943,21-06-2020,61,332,14
3944,31-01-2020,28,181,12
3945,08-12-2021,91,857,12
3946,18-12-2020,70,108,3
3947,15-11-2022,24,778,7
3948,01-01-2024,53,351,11
3949,04-07-2022,67,235,20
3950,05-01-2020,60,510,19
3951,03-03-2022,20,773,14
3952,23-08-2024,10,84,10
3953,13-03-2022,71,38,11
3954,06-08-2022,30,705,15
3955,29-09-2021,9,37,14
3956,06-09-2023,51,872,20
3957,20-04-2024,8,617,16
3958,15-02-2021,36,167,16
3959,27-03-2021,30,411,6
3960,05-10-2022,17,672,13
3961,10-09-2023,33,144,8
3962,01-01-2020,19,495,7
3963,29-07-2022,47,147,8
3964,06-11-2023,50,671,5
3965,19-07-2020,11,431,4
3966,21-07-2021,26,806,15
3967,05-10-2023,89,145,4
3968,13-08-2023,36,761,14
3969,13-04-2022,67,628,20
3970,08-11-2024,18,374,5
3971,11-03-2023,37,195,6
3972,09-12-2022,16,783,19
3973,02-11-2023,90,70,2
3974,12-08-2022,36,241,16
3975,26-11-2022,34,839,19
3976,15-09-2021,46,733,19
3977,24-02-2024,5,239,11
3978,15-01-2024,24,105,19
3979,06-04-2021,71,298,9
3980,15-08-2020,1,176,15
3981,18-12-2023,50,146,11
3982,27-02-2021,97,324,13
3983,06-03-2022,93,534,12
3984,22-11-2024,73,285,18
3985,02-10-2022,27,78,11
3986,09-02-2021,83,298,2
3987,05-12-2022,77,446,13
3988,11-09-2020,56,417,20
3989,09-08-2021,89,472,4
3990,03-08-2022,21,971,4
3991,23-04-2023,99,503,5
3992,04-01-2021,4,342,16
3993,02-02-2024,80,917,10
3994,29-03-2021,32,479,4
3995,18-05-2020,90,65,16
3996,30-07-2023,37,971,17
3997,07-08-2021,1,829,9
3998,15-07-2022,50,594,8
3999,12-02-2022,76,582,18
4000,21-03-2021,55,416,5
4001,08-11-2023,11,99,8
4002,01-06-2021,34,568,8
4003,19-06-2020,66,533,3
4004,16-07-2022,86,363,18
4005,31-10-2022,50,279,13
4006,14-10-2023,10,66,10
4007,16-12-2023,85,630,18
4008,04-03-2024,94,564,6
4009,01-08-2023,52,495,9
4010,19-05-2024,71,320,13
4011,29-05-2022,31,10,20
4012,18-09-2020,64,344,9
4013,10-07-2021,59,598,2
4014,19-06-2024,38,914,2
4015,13-11-2023,31,816,10
4016,19-02-2020,61,534,3
4017,09-11-2023,36,553,8
4018,13-03-2021,86,184,7
4019,01-10-2024,61,777,10
4020,13-12-2024,21,933,6
4021,15-11-2024,95,977,20
4022,21-05-2022,10,96,11
4023,17-03-2024,61,664,7
4024,04-09-2024,46,282,2
4025,26-09-2022,6,914,1
4026,16-04-2024,57,823,17
4027,18-12-2021,67,607,3
4028,20-01-2024,77,860,1
4029,21-04-2021,29,368,13
4030,31-01-2024,19,60,16
4031,28-09-2020,4,786,8
4032,26-07-2020,52,383,19
4033,24-10-2024,62,8,3
4034,03-04-2022,99,758,19
4035,19-02-2022,60,903,6
4036,28-09-2021,35,973,3
4037,05-07-2024,97,425,1
4038,08-01-2024,81,585,16
4039,06-11-2021,29,659,7
4040,01-11-2023,66,516,7
4041,21-06-2022,69,568,2
4042,06-10-2022,46,571,12
4043,13-01-2022,40,117,14
4044,12-01-2020,14,953,1
4045,03-07-2020,99,533,17
4046,17-01-2023,72,690,3
4047,15-04-2021,74,456,13
4048,17-02-2022,46,279,20
4049,09-02-2020,18,818,5
4050,17-10-2021,91,838,14
4051,16-11-2024,72,420,11
4052,13-11-2022,21,286,13
4053,20-06-2024,11,759,11
4054,31-01-2024,58,455,4
4055,09-10-2021,42,334,16
4056,18-11-2021,70,123,8
4057,09-01-2023,95,669,16
4058,12-01-2024,72,781,18
4059,21-12-2024,36,679,8
4060,18-12-2023,28,832,11
4061,28-12-2021,90,562,15
4062,02-08-2020,64,177,11
4063,06-02-2023,44,557,5
4064,18-11-2023,23,682,9
4065,13-10-2023,39,671,7
4066,29-07-2021,12,452,13
4067,23-10-2023,93,949,5
4068,17-02-2023,41,221,9
4069,10-12-2023,42,82,7
4070,24-01-2021,40,414,20
4071,01-10-2022,60,920,4
4072,14-02-2022,79,224,15
4073,25-09-2023,31,876,11
4074,22-02-2022,90,886,14
4075,27-09-2023,41,995,13
4076,10-04-2021,78,77,12
4077,01-04-2022,35,473,12
4078,30-08-2023,41,233,20
4079,06-11-2024,29,7,5
4080,01-09-2023,63,495,16
4081,07-02-2022,3,522,19
4082,25-05-2024,6,15,1
4083,25-02-2022,89,800,13
4084,01-11-2021,6,923,17
4085,18-03-2022,14,656,9
4086,01-06-2024,82,531,2
4087,21-01-2024,68,612,2
4088,22-04-2023,88,6,18
4089,26-03-2022,46,334,11
4090,12-11-2020,39,797,14
4091,04-04-2024,27,501,18
4092,19-08-2022,85,213,20
4093,02-08-2023,95,642,4
4094,13-09-2024,74,374,13
4095,27-05-2024,57,365,11
4096,03-09-2022,48,741,14
4097,15-07-2020,84,147,13
4098,05-03-2020,68,219,19
4099,22-12-2021,63,647,13
4100,11-02-2022,14,704,8
4101,17-09-2023,15,214,12
4102,22-09-2024,45,444,1
4103,12-01-2020,8,676,20
4104,11-01-2023,47,82,6
4105,20-03-2022,43,795,15
4106,27-06-2024,80,753,17
4107,10-07-2022,75,349,13
4108,31-01-2020,45,689,19
4109,02-05-2022,45,38,4
4110,08-08-2024,27,969,18
4111,28-02-2020,43,675,9
4112,28-10-2021,4,703,13
4113,27-02-2021,63,382,7
4114,30-10-2020,69,545,19
4115,26-08-2021,84,858,7
4116,05-08-2022,32,816,13
4117,10-09-2022,80,496,19
4118,29-10-2023,8,315,18
4119,08-05-2024,35,657,9
4120,18-01-2020,32,403,14
4121,06-10-2020,99,245,13
4122,18-08-2021,49,412,9
4123,18-04-2023,19,870,11
4124,26-08-2020,17,944,17
4125,23-09-2023,61,791,11
4126,25-08-2020,40,488,6
4127,24-10-2020,25,212,16
4128,08-02-2022,73,335,15
4129,04-05-2021,13,195,10
4130,06-03-2021,65,177,13
4131,25-01-2020,57,228,15
4132,07-05-2022,25,778,15
4133,29-08-2024,38,94,19
4134,04-08-2021,3,89,15
4135,19-01-2024,25,499,10
4136,09-02-2022,48,293,6
4137,04-06-2021,24,33,17
4138,28-11-2020,73,271,18
4139,26-12-2024,63,764,3
4140,19-12-2022,63,523,5
4141,19-01-2024,74,248,14
4142,05-12-2023,42,725,10
4143,12-12-2021,58,765,11
4144,31-08-2023,38,757,7
4145,03-05-2021,43,686,1
4146,17-04-2021,48,79,11
4147,26-02-2022,12,122,14
4148,06-09-2020,82,475,12
4149,21-05-2023,31,934,2
4150,22-01-2024,33,72,18
4151,15-10-2023,51,751,17
4152,12-11-2022,31,636,12
4153,09-12-2022,69,146,4
4154,04-03-2024,44,591,12
4155,26-03-2024,14,617,13
4156,29-09-2020,86,636,18
4157,30-01-2022,31,647,9
4158,15-12-2021,62,106,1
4159,15-07-2022,68,232,18
4160,25-01-2020,61,472,11
4161,21-08-2023,91,195,18
4162,11-08-2021,57,448,14
4163,19-03-2022,52,213,3
4164,31-01-2024,43,232,9
4165,08-12-2022,68,937,17
4166,07-08-2024,7,80,20
4167,13-07-2020,47,506,4
4168,25-03-2021,68,657,17
4169,08-01-2021,95,170,14
4170,05-07-2021,62,721,19
4171,09-02-2024,17,873,11
4172,25-06-2024,29,547,16
4173,30-06-2021,72,596,10
4174,09-10-2024,62,16,5
4175,14-07-2024,14,804,1
4176,29-07-2020,38,283,9
4177,12-09-2020,18,335,19
4178,01-10-2021,7,558,16
4179,07-03-2022,72,24,5
4180,05-05-2023,26,182,11
4181,07-10-2021,51,870,9
4182,04-08-2020,23,327,13
4183,30-04-2024,14,456,16
4184,17-05-2023,49,224,18
4185,17-12-2023,53,377,15
4186,21-01-2020,2,725,10
4187,25-08-2021,93,147,6
4188,06-10-2024,62,423,20
4189,19-08-2023,27,501,7
4190,26-03-2023,79,999,3
4191,01-11-2021,29,353,3
4192,26-08-2021,100,289,20
4193,02-06-2021,19,912,2
4194,27-02-2020,91,937,19
4195,19-02-2022,22,963,14
4196,20-11-2024,93,986,1
4197,26-06-2020,30,217,6
4198,18-03-2022,46,271,3
4199,02-11-2023,77,449,5
4200,04-08-2022,42,24,9
4201,03-11-2024,93,884,18
4202,03-05-2020,20,756,19
4203,01-04-2023,32,410,6
4204,16-09-2022,99,164,9
4205,25-08-2022,40,81,4
4206,06-06-2020,67,767,4
4207,06-09-2024,75,126,5
4208,22-11-2022,84,455,13
4209,22-07-2020,51,762,18
4210,22-01-2023,35,110,6
4211,16-08-2024,91,283,12
4212,18-12-2021,98,853,5
4213,30-07-2020,43,782,1
4214,11-12-2021,92,665,6
4215,19-06-2021,26,159,13
4216,07-02-2021,74,798,4
4217,03-11-2021,91,988,13
4218,17-07-2022,22,779,18
4219,15-11-2021,70,696,18
4220,22-03-2021,76,451,16
4221,21-03-2022,88,463,13
4222,28-03-2021,42,163,17
4223,14-04-2023,36,419,9
4224,09-04-2023,36,307,5
4225,20-12-2024,44,62,9
4226,17-12-2022,68,843,20
4227,02-10-2024,47,532,18
4228,23-02-2022,65,298,2
4229,11-04-2021,8,353,17
4230,05-09-2021,56,767,9
4231,19-03-2021,87,663,18
4232,28-11-2022,52,731,15
4233,27-10-2022,61,407,17
4234,01-12-2020,86,721,18
4235,25-09-2022,64,629,19
4236,17-03-2023,64,475,7
4237,10-01-2024,60,232,18
4238,20-07-2023,74,983,20
4239,04-08-2020,65,828,12
4240,19-05-2021,10,87,12
4241,09-11-2024,28,809,1
4242,27-03-2021,76,663,16
4243,08-07-2022,71,30,20
4244,24-01-2022,42,885,11
4245,01-07-2024,97,348,13
4246,09-08-2020,66,107,12
4247,09-01-2024,91,343,7
4248,10-08-2023,88,473,5
4249,09-12-2024,56,861,13
4250,03-05-2020,41,923,5
4251,19-02-2021,94,794,17
4252,07-04-2022,63,107,17
4253,19-12-2023,41,133,1
4254,31-03-2021,60,339,13
4255,05-09-2020,32,898,2
4256,21-10-2023,83,743,10
4257,30-11-2020,33,265,20
4258,12-09-2024,57,711,10
4259,16-10-2022,27,80,3
4260,13-09-2020,39,809,15
4261,18-08-2024,33,815,15
4262,30-09-2021,7,236,9
4263,14-08-2023,45,56,15
4264,04-03-2024,66,329,7
4265,21-04-2023,77,483,18
4266,19-10-2022,6,883,17
4267,05-09-2024,4,640,7
4268,18-07-2021,12,885,8
4269,04-08-2024,69,467,3
4270,04-06-2021,92,644,18
4271,20-09-2021,1,871,17
4272,09-10-2021,48,202,13
4273,11-12-2023,48,429,14
4274,30-12-2022,20,53,20
4275,26-12-2024,6,904,10
4276,01-07-2022,18,24,13
4277,07-07-2024,14,715,18
4278,05-11-2020,11,138,8
4279,26-06-2022,12,987,20
4280,23-03-2021,93,944,5
4281,26-08-2024,88,923,14
4282,25-12-2021,44,5,16
4283,10-09-2022,77,585,1
4284,20-10-2023,76,242,9
4285,25-09-2021,73,891,17
4286,16-12-2024,33,202,15
4287,25-05-2020,26,934,7
4288,09-04-2020,22,187,17
4289,17-12-2023,43,216,13
4290,24-10-2024,93,3,12
4291,29-06-2021,57,633,12
4292,30-03-2024,9,487,12
4293,01-11-2024,56,769,8
4294,16-05-2020,86,235,11
4295,30-05-2023,30,329,8
4296,25-03-2023,24,185,7
4297,05-12-2020,57,313,9
4298,02-03-2021,9,9,10
4299,08-06-2022,38,849,10
4300,26-06-2020,17,94,15
4301,01-10-2024,13,61,14
4302,03-04-2022,89,888,20
4303,26-10-2024,83,652,20
4304,15-01-2024,86,472,16
4305,01-01-2021,82,862,14
4306,09-07-2023,75,402,9
4307,08-03-2024,81,803,6
4308,21-01-2024,68,836,15
4309,18-11-2023,46,733,6
4310,28-01-2023,60,640,14
4311,15-03-2020,88,202,11
4312,08-06-2020,80,294,10
4313,28-10-2024,70,237,5
4314,12-02-2020,57,986,17
4315,14-07-2024,12,173,2
4316,31-07-2023,10,682,6
4317,04-03-2024,9,997,19
4318,30-04-2022,27,522,15
4319,01-10-2020,44,165,6
4320,07-03-2020,42,65,13
4321,04-11-2020,22,233,4
4322,30-10-2021,35,366,17
4323,17-06-2024,10,767,8
4324,27-09-2022,12,228,10
4325,23-01-2020,69,118,13
4326,09-10-2020,85,650,18
4327,16-12-2022,50,418,1
4328,22-04-2024,91,72,1
4329,07-03-2022,35,248,14
4330,25-08-2023,96,462,19
4331,12-05-2021,27,712,2
4332,01-10-2024,25,551,8
4333,24-04-2023,43,56,16
4334,10-09-2022,86,617,5
4335,07-06-2024,97,198,4
4336,23-05-2020,66,299,7
4337,22-06-2020,64,725,5
4338,29-05-2023,62,647,7
4339,05-11-2020,71,769,10
4340,05-03-2021,94,957,6
4341,16-07-2022,71,170,20
4342,16-12-2024,88,820,11
4343,05-04-2022,98,732,15
4344,04-08-2020,43,573,10
4345,21-05-2020,15,591,8
4346,13-04-2023,54,570,18
4347,23-11-2022,18,914,14
4348,17-12-2021,53,246,14
4349,02-06-2021,29,126,13
4350,26-08-2020,44,95,7
4351,07-04-2020,30,95,2
4352,15-12-2021,85,667,19
4353,23-01-2022,73,451,10
4354,03-02-2022,43,748,5
4355,16-08-2024,41,709,6
4356,04-10-2023,68,66,16
4357,27-09-2023,60,203,6
4358,06-01-2021,5,197,3
4359,03-10-2024,100,354,16
4360,20-10-2024,59,944,7
4361,19-11-2024,45,740,17
4362,13-08-2021,63,581,6
4363,19-02-2021,14,510,3
4364,07-02-2023,4,285,14
4365,30-01-2023,33,74,2
4366,07-03-2023,43,613,11
4367,27-05-2022,1,382,17
4368,30-08-2023,1,181,19
4369,09-08-2022,72,635,13
4370,28-11-2020,96,390,18
4371,20-04-2021,31,637,5
4372,29-09-2023,12,655,18
4373,30-04-2020,42,852,15
4374,30-03-2024,94,794,6
4375,22-08-2024,98,689,13
4376,12-07-2023,50,641,10
4377,01-10-2024,41,299,16
4378,03-12-2021,18,354,13
4379,03-09-2024,100,717,16
4380,14-08-2022,91,176,4
4381,29-05-2021,87,113,11
4382,06-05-2021,47,630,12
4383,21-03-2021,3,788,20
4384,20-04-2024,59,21,3
4385,27-06-2024,49,69,9
4386,15-06-2021,51,816,20
4387,02-11-2021,26,10,11
4388,20-02-2021,47,580,12
4389,12-05-2023,64,981,6
4390,15-12-2020,42,238,16
4391,02-05-2024,51,806,10
4392,01-10-2023,11,292,8
4393,29-03-2024,82,448,9
4394,16-06-2023,50,94,6
4395,12-04-2022,12,777,16
4396,07-11-2023,77,434,16
4397,04-04-2021,17,433,16
4398,12-11-2024,1,216,1
4399,03-09-2020,7,665,17
4400,28-10-2022,40,461,7
4401,08-02-2023,85,721,8
4402,01-08-2021,71,519,8
4403,16-03-2022,11,546,10
4404,24-02-2021,70,353,2
4405,17-09-2023,95,228,7
4406,03-04-2022,70,914,4
4407,12-11-2020,56,905,2
4408,30-10-2021,11,542,4
4409,26-01-2020,37,390,8
4410,23-02-2022,26,643,3
4411,04-04-2021,42,970,18
4412,13-04-2022,21,901,5
4413,01-08-2024,18,244,2
4414,13-03-2023,15,736,20
4415,08-04-2023,77,443,4
4416,16-08-2023,29,73,1
4417,24-02-2020,93,195,16
4418,13-12-2020,29,206,15
4419,13-10-2020,48,494,7
4420,17-11-2020,91,502,19
4421,09-11-2020,56,918,8
4422,09-05-2020,99,905,10
4423,12-07-2023,99,683,20
4424,15-09-2020,19,608,20
4425,28-12-2022,41,197,4
4426,30-12-2023,7,997,11
